name,DS100,"UIC (IBNR)",Latitude,Longitude
Kleinsteinbach,RKBA,8003331,48.966745,8.5549
Kleinwallstadt,NKT,8003334,49.87491,9.168168
Kleve,KKLV,8000205,51.789734,6.146224
Klieken,LKK,8012040,51.89453,12.371778
Klimmen-Ransdaal,ONKLR,8400362,50.866390228271,5.4558334350586
Klinge,BKG,8012043,51.743608,14.518271
Klingenberg(Main),NKM,8003337,49.781419,9.176549
Klingenberg-Colmnitz,DKC,8012044,50.92597,13.501014
Klingenbrunn,NKNB,8003338,48.944698,13.33618
Klingenthal,DKN,8012045,50.357163,12.462677
"Klinikum Bremen-Nord/Beckedorf",HBKM,8007893,53.185254,8.595206
Klitschmar,LKLM,8012046,51.508306,12.228895
Klitten,BKL,8012047,51.34858175,14.59074098
"Klockow(b Waren/Müritz)",WKC,8012049
"Kloster Bronnbach",TBR,8001193,49.715144,9.543516
"Kloster Marienthal",KKLM,8003340,50.738647,7.668528
"Kloster Oesede",HKOE,8004627,52.200591,8.111626
Klosterbuch,DKLB,8012053,51.157622,13.00406
Klosterfelde,BKLF,8012054,52.791376,13.488131
Klosterlechfeld,MKLF,8003342,48.155393,10.83263
Klostermansfeld,LKM,8010191,51.574682,11.491904
Klosterreichenbach,RKLB,8003343,48.526627,8.399008
Kloten,XSKT,8503308,47.4486070251005,8.58379121248714
Klotten,SKT,8003344,50.165328,7.203262
Kläden(Stendal),"LKD H",8012014,52.637814,11.654836
Knautnaundorf,LKNF,8012059,51.247132,12.272945
Knesebeck,HKNE,8003348,52.677812,10.690267
"Knielingen Eggensteiner Straße, Karlsruhe",RKEG,723871
"Knielingen Herweghstraße, Karlsruhe",RKIH,721509
"Knielingen Siemens, Karlsruhe",RKIS,721520
Knittelfeld,XAKF,8100072,47.2152169502983,14.8376651906696
Knittlingen-Kleinvillars,TKNK,8003332,48.993444,8.744536
Knöringen-Essingen,RKG,8003349,49.23817,8.148265
Kobern-Gondorf,SKG,8003350,50.300718,7.46075
"Koblenz Hbf",KKO,8000206,50.350929,7.588345
"Koblenz Stadtmitte",KKSM,8003341,50.357714,7.589985
Koblenz(CH),XSKO,8500329,47.6003354815496,8.22702315842398
Koblenz-Ehrenbreitstein,KKOE,8003351,50.361746,7.610202
Koblenz-Güls,SGS,8002454,50.340305,7.549171
Koblenz-Lützel,KKOL,8003352,50.367487,7.591607
"Koblenz-Moselweiß",SKOW,8003354,50.349463,7.560646
Kochel,MKCH,8003355,47.66065,11.370987
Kodersdorf,BKOD,8012061,51.259554,14.916232
"Koebenhavn H",XDKH,8601309
"Koebenhavns Lufthavn st",XDKHL,8601242
"Koege st",XDKG,8601312
Kogenheim,XFKO,8701340
Kohlscheid,KKOS,8003395,50.831728,6.074485
Kohlstetten,TKOS,8070458,48.400763,9.332438
Kolbermoor,MKMR,8003397,47.851926,12.064147
Kolbnitz,XAKO,8100091,46.8781666025054,13.3222309777453
"Kolding st",XDKO,8601318
Kolin(CZ),XTKI,5400022
Kolkwitz,BKOW,8012083,51.75773,14.250169
"Kolkwitz Süd",BKOS,8012084,51.746913,14.242179
Kollmarsreute,RKLR,8003398,48.098271,7.887074
Kollnau,RKNA,8003399,48.101151,7.973842
Komarom,XMKO,5500012
"Kongresszentrum, Karlsruhe",RKMK,721391
Konin,XPKN,5100026
Konstanz,RKO,8003400,47.658754,9.177312
Konstanz-Fürstenberg,RKOF,8003404,47.677479,9.162847
Konstanz-Petershausen,RKOP,8003401,47.674092,9.173468
Konstanz-Wollmatingen,RKOW,8003416,47.682453,9.147331
Konz,SKZ,8003402,49.695388,6.573294
"Konz Mitte",SKZM,8003403,49.70024,6.573757
"Koog aan de Zaan",XNKB,8400363,52.458610534668,5.4338889122009
Korbach,FKOB,8000210,51.278712,8.873229
"Korbach Süd",FKBS,8003406,51.270264,8.878815
Kordel,SKDL,8003407,49.836367,6.634933
Kork,RKOR,8003408,48.570019,7.874797
Korntal,TKO,8003409,48.826416,9.121168
"Korntal Gymnasium","TKO G",8007855,48.831057,9.112353
"Kornwestheim Pbf",TKH,8003411,48.862219,9.179964
Korschenbroich,KKOI,8003412,51.19565,6.511886
"Korsoer st",XDKS,8601343
Kortenberg,XBKO,8800249
Kortrijk,XBKK,8800077
Koserow,WKO,8012086,54.045335,13.999275
"Kothmaißling",NKMG,8003413,49.242912,12.729367
Kottenheim,KKOH,8003415,50.348974,7.248906
Koudum-Molkwerum,ONKOM,8400366,52.9028197,5.4251932
Kovarska,XTKO,5401571
Krabbendijke,ONKR,8400367,51.433334350586,5.423063
Kraftsdorf,UKR,8012088,50.878075,11.930855
"Kraftwerk Finkenheerd",BFIK,8012089,52.263228,14.575654
Kraghammer,EKRG,8003420,51.109134,7.873762
"Krakow Glowny",XPKR,5100028
"Kralupy nad Vltavou",XTKR,5400126
Kranebitten,XAKA,8100551,47.2696230257977,11.3286149683013
Kranichfeld,UKD,8012092,50.856335,11.203225
Kranj,XZKJ,7900014
Kraslice,XTKC,5401594
"Kraslice predmesti",XTKCP,5401595
"Kraslice-Pod vlekem",XTKP,5403835
"Krasna Lipa",XTKLP,5401597
"Krasna Lipa mesto",XTKLM,5401598
Kratzeburg,WKG,8012093,53.427803,12.941627
Krauthausen,KNKR,8007816,50.878662,6.42327
Kredenbach,EKRD,8003424,50.963257,8.042776
"Krefeld Hbf",KKR,8000211,51.325717,6.569885
"Krefeld-Hohenbudberg Chempark",KHB,8002941,51.373529,6.66446
Krefeld-Linn,KKRL,8003426,51.337305,6.629668
Krefeld-Oppum,KKRO,8000212,51.329749,6.61009
Krefeld-Uerdingen,KKRX,8003427,51.357278,6.645778
Kreiensen,HK,8000213,51.851423,9.967798
Kreimbach-Kaulbach,SKRB,8003429,49.55149,7.631296
Kremmen,BKRM,8012096,52.753347,13.040231
Krempe,AKM,8003430,53.834111,9.481757
Kremperheide,AKHD,8003431,53.881178,9.480377
"Krems an der Donau",XAKD,8100295
Krensitz,LKNZ,8012097,51.490449,12.46197
Kressbronn,TKN,8003432,47.594239,9.598854
Kretscham-Rothensehma,DKRO,8012098,50.46721,12.988245
"Kreuz Konz",SKK,8003434,49.703798,6.576866
"Kreuzau Bahnhof",KKUZ,8007820,50.75075,6.488409
"Kreuzau-Eifelstraße",KKUZE,8007830,50.742798,6.49194
Kreuzberg(Ahr),KKRZ,8003436,50.506442,6.978557
"Kreuzeck/Alpspitzbahn Bahnhof, Garmisch-Partenkirc",MKZB,966903
Kreuzlingen,XSKR,8506131,47.6525540443623,9.16906514322919
"Kreuzlingen Bernrain",XSKRB,8506197,47.6421167081071,9.16318719460646
"Kreuzlingen Hafen",XSKL,8506128,47.6491676497374,9.18196081638044
"Kreuzstraße",MKZ,8003438,47.916494,11.759014
Kreuztal,EKT,8000214,50.956029,7.991696
Kreuztal-Littfeld,ELTF,8003716,51.00719,7.987142
Kriftel,FKRI,8003442,50.08228,8.475448
Krimmeri-Meinau,XFKM,8733852
Krimov,XTKM,5401649
Krippen,DKRP,8012105,50.913082,14.160425
Krommenie-Assendelft,XNKA,8400368,52.49511,5.4222221374512
Kronach,NK,8003446,50.239612,11.320115
"Kronberg Süd",FKRS,8087063,50.173304,8.529183
Kronberg(Taunus),FKRO,8003447,50.179919,8.516874
"Kronenplatz (Kaiserstraße), Karlsruhe",RKBP,721394
Kronshagen,AKRH,8003479,54.331211,10.083155
Kronskamp,WKRP,8012109,53.933556,12.315387
Kronweiler,SKRO,8003452,49.655588,7.262416
Kropswolde,XNKR,8400369,53.1617362,5.4112885
Krsko,XZKR,7900030
Kruft,KKRF,8003455,50.390541,7.338598
Kruiningen-Yerseke,ONKUY,8400370,51.465000152588,5.4106913
Krumbach(Schw)Schule,MKRS,8001179,48.23542,10.361165
Krumbach(Schwab),MKRB,8003457,48.24759,10.358619
Krumhermsdorf,DKRU,8012113,50.992963,14.207348
Krumpa,LKRP,8012114,51.289437,11.854636
Krumpendorf/Wörthersee,XAKR,8100079
Krupunder,AKRS,8003460,53.615823,9.867762
"Krzewina Zgorzelecka",XPKZG,5100244
Krölpa-Ranis,UKPR,8012107,50.677118,11.54332
Kröpelin,WKR,8012108,54.069137,11.791573
Kubschütz,DKU,8012115,51.165726,14.509634
Kuchen,TKUC,8003461,48.640523,9.8034
Kuchl,XAKU,8100546,47.6249473930203,13.1421473013548
Kufstein,XAKN,8100001,47.5833802441703,12.1656680163989
"Kullenmühle, Bad Herrenalb",RKUL,723532
Kulmbach,NKU,8003476,50.109822,11.451889
Kummerow(Stralsund),WKUM,8012127,54.298331,12.884616
Kummersdorf(Storkow),BKUM,8012129,52.275064,13.874126
Kundl,XAKUN,8100100
Kunersdorf,BPA,8012605,51.76864,14.188364
Kunowice,XPKU,5100083
Kupfermühle,AKUP,8003478,53.762446,10.326795
Kuppenheim,RKU,8003480,48.834128,8.256112
"Kurort Altenberg(Erzgebirge)",DAG,8011019,50.766298,13.753634
"Kurort Jonsdorf",DKJ,8012131,50.853855,14.70661
"Kurort Jonsdorf Hst",DKJH,8012132,50.862151,14.725668
"Kurort Oberwiesenthal",DKOW,8012134,50.421178,12.971981
"Kurort Oybin",DKOY,8012135,50.843662,14.745577
"Kurort Oybin-Niederdorf",DKON,8012136,50.862166,14.753624
"Kurort Rathen",DRAT,8012138,50.956816,14.075341
Kusel,SKUS,8003481,49.538282,7.410329
Kutenholz,AKTH,8007844,53.470379,9.309961
Kutina,XRKU,7800034
Kutno,XPKT,5100032
Kuty,XYKU,5600081
Kutzenhausen,MKUN,8003483,48.334775,10.696338
Kyhna,LKYA,8012141,51.511018,12.265928
Kyllburg,SKY,8003484,50.04193,6.597027
Kyritz,WKY,8012142,52.942491,12.390945
Kytlice,XTKT,5401683
Kälberau,FKAE,8007276,50.090911,9.091445
Kämmereiforst,LKF,8011983,51.4763,12.540793
Köditz,NKI,8003356,50.328888,11.848109
Köfering,NKOE,8003357,48.931716,12.20875
Kölleda,UKOE,8012064,51.180274,11.244906
"Köln Airport-Businesspark",KBP,8003370,50.910282,7.044451
"Köln Frankfurter Straße",KKFS,8003358,50.915219,7.051262
"Köln Geldernstr./Parkgürtel",KKP,8003360,50.968551,6.941413
"Köln Hansaring",KKHR,8003392,50.949131,6.952565
"Köln Hbf",KK,8000207,50.94303,6.958729
"Köln Messe/Deutz",KKDZ,8003368,50.940874,6.975001
"Köln Messe/Deutz Gl. 9-10",KKDZB,8083368,50.941299,6.974641
"Köln Messe/Deutz Gl.11-12",KKDT,8073368,50.941721,6.974067
"Köln Steinstraße",KSTP,8003379,50.895558,7.057173
"Köln Süd",KKS,8003361,50.9273,6.938059
"Köln Trimbornstr",KKTR,8003320,50.935857,6.996734
"Köln Volkhovener Weg",KKV,8003362,51.014251,6.893241
"Köln West",KKW,8003363,50.943665,6.934389
Köln-Blumenberg,KKBL,8079140,51.037414,6.881921
Köln-Buchforst,KKBH,8003364,50.953487,7.004327
Köln-Chorweiler,KKC,8003365,51.021126,6.897824
"Köln-Chorweiler Nord",KKCN,8003366,51.028126,6.892772
Köln-Dellbrück,KKDB,8003367,50.981437,7.070124
Köln-Ehrenfeld,KKER,8000208,50.951533,6.917276
Köln-Holweide,KKH,8003369,50.97627,7.041235
Köln-Longerich,KKL,8003371,50.997736,6.901557
Köln-Mülheim,KKM,8000209,50.957986,7.013295
"Köln-Müngersdorf Technologiepark",KKMT,8003375,50.948394,6.888201
Köln-Nippes,KKN,8003372,50.958666,6.941605
Köln-Stammheim,KKSH,8003310,50.99007,7.002095
"Köln-Weiden West",KKWW,8003383,50.9409,6.815137
Köln-Worringen,KKWO,8003373,51.052378,6.851719
"Köln/Bonn Flughafen",KFKB,8003330,50.878901,7.119302
Kölpinsee,WKP,8012065,54.03529,14.022905
Köndringen,RKOE,8003374,48.137458,7.802925
"Königs Wusterhausen",BKW,8010193,52.296635,13.631472
Königsbach(Baden),TKB,8003376,48.962584,8.608931
Königsborn,LKB,8012066,52.134011,11.756268
Königsbronn,TKS,8003378,48.739518,10.116135
Königsbrück,DKB,8012067,51.260204,13.900231
Königschaffhausen,RKHS,8007286,48.13719,7.658069
Königshofen(Baden),TKF,8003381,49.546022,9.724669
Königshofen(Kahl),FKHN,8007281,50.058847,9.205986
Königslutter,HKOL,8003382,52.257166,10.812489
"Königsplatz, Kassel",FKKPL,714222
Königsstollen,EKSO,8003385,50.776527,7.933989
"Königstein(Sächs Schw)",DKOH,8012072,50.919445,14.078899
Königstein(Taunus),FKOE,8007164,50.177917,8.468693
Königswinter,KKOW,8003386,50.678638,7.193592
"Königswinter Fähre",KKOWF,8070029,50.672765,7.192572
"Königswinter, Clem.-August-Str.",KKOWA,8070074,50.676888,7.189242
Könitz(Thür),UKZ,8012075,50.660159,11.487168
Könnern,LKO,8010194,51.674069,11.779905
Köppern,FKP,8007849,50.269615,8.646921
Körle,FKRL,8003388,51.171588,9.513137
Körmend,XMKR,5500127
Köthen,LK,8010195,51.751929,11.989358
Köttewitz,DKTW,8012079,50.945143,13.859704
Kötzschau,LKTU,8012080,51.304463,12.123904
Kövenig,SKV,8003394,49.981186,7.119543
Kühnhausen,UKU,8010198,51.036371,10.978069
Kühren,LKUH,8012117,51.349341,12.833196
Külte-Wetterburg,FKWB,8003467,51.396821,9.071138
Künsebeck,EKUE,8003469,52.036936,8.384227
Küntrop,EKNT,8003470,51.293399,7.814796
Küps,NKUE,8003472,50.195886,11.268337
Kürbitz,DKUR,8010040,50.462724,12.069771
"Küssnacht am Rigi",XSKN,8505002,47.0835940036376,8.43349405729859
Küstrin-Kietz,BKI,8010189,52.568481,14.607909
LAigle,XFLAE,8700315
"La Bastide-St-Laurent les Bains",XFLBS,8700123
"La Brigue(F)",XFWBI,8703545
"La Charité sur Loire",XFLAT,8703555
"La Plaine",XFGPL,8501001,46.1786594704865,5.99999627841878
"La Roche sur Yon",XFLRY,8700069
"La Souterraine",XFLST,8701994
Laa/Thaya,XALAA,8101180
Laaber,NLB,8003485,49.070022,11.884056
Laage(Meckl),WLA,8012143,53.919599,12.339608
Laberweinting,MLBW,8003488,48.796839,12.315237
Lachen,XSLH,8503220,47.1900685739673,8.8526923816567
Ladenburg,RLD,8003489,49.474242,8.602803
"Lage Zwaluwe",XNZLW,8400382,51.69111251831,5.4038887023926
Lage(Lippe),ELAG,8000215,51.991742,8.801199
Lagerlechfeld,MLLF,8003490,48.183373,10.84437
Lahr(Schwarzw),RLSW,8003494,48.340436,7.834734
Laineck,NLCK,8003495,49.959351,11.615907
Lalendorf,WLD,8010199,53.755004,12.386421
Lam,NLAM,8007345,49.191555,13.051003
Lamadelaine,XLLM,8200143
Lambach,XALB,8100015
Lambrecht(Pfalz),RLBP,8003497,49.373336,8.074391
Lambsheim,RLSH,8003498,49.511863,8.283476
"Lameyplatz, Karlsruhe",RKSL,721401
Lamone-Cadempino,XSLMC,8505219,46.0397205271346,8.93212223945651
Lampertheim,FLP,8003503,49.598215,8.478489
Lampertsmühle-Otterbach,SLAO,8003504,49.483662,7.729408
Lampertswalde,BLW,8012145,51.308473,13.680379
Lancken,WLAK,8012146,54.518032,13.607885
Landau(Isar),MLDI,8003506,48.68289,12.695062
Landau(Pfalz)Hbf,RLA,8000216,49.197741,8.126204
Landau(Pfalz)Süd,RLAD,8003507,49.189514,8.113836
Landau(Pfalz)West,RLW,8003508,49.195748,8.107052
Landeck-Zams,XALE,8100063,47.1492384616683,10.5809502975959
Landen,XBLD,8800079
Landgraaf,XNLG,8400548,50.896389007568,6.019166469574
Landquart,XSLQ,8509002,46.9674389763619,9.55402859224419
Landry,XFLA,8700444
Landsberg(L)Schule,MLLS,8005389,48.054179,10.869641
Landsberg(Lech),MLL,8003512,48.047274,10.871701
"Landsberg(b. Halle/Saale)",LLBG,8012147,51.532899,12.166712
"Landsberg(b. Halle/Saale) Süd",LLAS,8012148,51.504396,12.172315
Landshut(Bay)Hbf,MLA,8000217,48.547492,12.13593
Landshut(Bay)Süd,MLAS,8003514,48.523938,12.140728
Landstuhl,SLD,8003515,49.416287,7.565931
Landsweiler-Reden,SLWR,8003516,49.352246,7.119316
"Lang Göns",FLGS,8003520,50.497939,8.667091
Langdorf,NLG,8003521,49.020662,13.161392
Langdorp,XBLO,8800243
Langebrück(Sachs),DLAB,8012150,51.126751,13.841072
Langeln(Holst),ALAL,8007137,53.791833,9.862105
Langelsheim,HLNG,8003522,51.93012,10.343173
"Langen am Arlberg",XALA,8100065,47.1315927917209,10.1209885152087
Langen(Hess),FLG,8003523,49.993612,8.656787
Langen-Flugsicherung,FLGF,8003526,50.00523,8.658671
Langenargen,TLR,8003524,47.599491,9.544837
Langenau(Württ),TLL,8003525,48.493333,10.125988
Langenbach(Oberbay),MLB,8003528,48.438097,11.852854
Langenbrand,RLBD,8003532,48.702272,8.355473
Langendorf,ULF,8012155,51.181451,11.959322
Langeneichstädt,LLGS,8012156,51.347286,11.755805
Langenfeld(Rhld),KLA,8003540,51.102677,6.938278
Langenfeld(Rhld)-Berghausen,KLAB,8003539,51.11751,6.923684
"Langenhagen Mitte",HLGM,8003545,52.440279,9.725427
"Langenhagen Pferdemarkt",HLGH,8003542,52.450993,9.735882
Langenhagen-Kaltenweide,HKAW,8003165,52.480085,9.736342
Langenhahn,FLAH,8003543,50.587535,7.914633
Langenhorn(Schlesw),ALG,8003544,54.685934,8.946413
Langenlonsheim,SLN,8000585,49.901372,7.899887
Langenmoor,ALGM,8007065,53.772441,9.663746
"Langenorla Ost",ULAO,8012159,50.730409,11.592704
"Langenorla West",ULAW,8012160,50.741877,11.579663
Langenprozelten,NLP,8003548,50.061572,9.661384
Langenselbold,FSLB,8003550,50.162068,9.057682
Langenstein,LLAG,8012161,51.860457,10.979275
"Langensteinbach Bahnhof",RLSB,8007013,48.915256,8.50312
"Langensteinbach St. Barbara, Karlsbad",RLBB,721649
Langenthal(CH),XSLT,8508100,47.217300377662,7.78470885275884
Langenwang(Schwab),MLNW,8003551,47.436588,10.276032
Langenweddingen,LLWD,8012162,52.045554,11.532404
Langenwolmsdorf,DLW,8012163,51.036251,14.153669
"Langenwolmsdorf Mitte",DLWM,8012164,51.038605,14.127331
Langenzenn,NLZ,8003552,49.496943,10.801856
Langerwehe,KLAW,8003553,50.817909,6.353467
Langhagen,WLG,8010201,53.680936,12.425217
Langkampfen,XALK,8100300,47.5460393312049,12.109642837809
Langlau,NLGU,8003554,49.118743,10.859352
"Langquaid(b Eggmühl)",MLQU,8070812,48.821058,12.053477
Langsdorf(Oberhess),FLF,8003558,50.494954,8.85699
Langwedel,HLGW,8000586,52.977881,9.194981
Langweid(Lech),MLAW,8003560,48.490447,10.847966
Lansingerland-Zoetermeer,PNACH,8400135,52.042222,5.3891668319702
Lathen,HLAT,8003563,52.860749,7.322574
Laubendorf,NLDF,8003567,49.494365,10.752696
Laubenheim(Nahe),SLAU,8003568,49.918799,7.897215
Laucha(Unstrut),ULCH,8012167,51.222058,11.678442
Lauchhammer,BLH,8012169,51.474569,13.743242
Lauchheim,TLH,8003569,48.868885,10.236563
Lauchringen,RLAU,8004552,47.629088,8.322193
"Lauchringen West",RLAC,8003562,47.632775,8.308102
Lauda,TL,8000221,49.565385,9.709512
"Laudenbach am Main",NLK,8003573,49.742528,9.179126
Laudenbach(Bergstr),RLCH,8003571,49.612076,8.644539
Laudenbach(Württ),TLC,8003572,49.455421,9.9231
Lauenbrück,ALUB,8003576,53.19703,9.56371
Lauenburg(Elbe),ALAU,8003577,53.369555,10.567586
Lauenförde-Beverungen,HLFO,8003578,51.65847,9.392667
Lauenstein(Sachs),DLST,8012170,50.786565,13.814398
"Lauf West",NLLW,8003587,49.500659,11.277629
"Lauf(links Pegnitz)",NLL,8003580,49.507097,11.285976
"Lauf(rechts Pegnitz)",NLR,8003581,49.512552,11.277832
Laufach,NLA,8003582,50.01067,9.277692
Laufen(CH),XSLF,8500113,47.4193383262749,7.50263030739464
Laufen(Oberbay),MLF,8003584,47.933653,12.922363
Laufenburg(Baden),RLFG,8003585,47.563408,8.058312
Laufenburg(Baden)Ost,RLBO,8003586,47.566163,8.073691
Laufenburg(CH),XSLN,8500322,47.5597640915552,8.06127319303691
Lauffen(Neckar),TLN,8003588,49.076514,9.146136
Lauingen,MLIG,8003589,48.574566,10.424966
"Laupheim Stadt",TLM,8003591,48.233304,9.878394
"Laupheim West",TLW,8003592,48.230008,9.847854
Laurenburg(Lahn),FLBG,8003593,50.329552,7.905766
Lausanne,XSLA,8501120,46.5167786487065,6.62909314109197
Lausanne-Flon,XSLAF,8501181,46.520790861913,6.6303493230184
Lauscha(Thür),ULA,8012171,50.473314,11.160302
Lausen(CH),XSLS,8500024,47.4701962129558,7.75982160092041
Lauta(Nl),BLA,8012175,51.447233,14.093147
Lautenbach(Baden),RLBA,8003594,48.519483,8.116067
Lauter(Sachs),DLR,8012176,50.568051,12.749028
Lauterach,XALAH,8100302
"Lauterbach Mole",WLAM,8012177,54.342219,13.503118
Lauterbach(Hess)Nord,FLAU,8000222,50.643606,9.408055
Lauterbach(Rügen),WLAU,8017345,54.345215,13.500754
Lauterbach-Steinbach,LLSB,8012178,51.175036,12.619387
Lauterbourg,XFLTG,8700353
Lauterecken-Grumbach,SLKG,8000547,49.653709,7.59071
"Laußig(Düben)",LLSG,8012173,51.540742,12.639613
"Laußnitz",DLZ,8012174,51.24825,13.879653
"Laveno Mombello",XILVM,8300606
"Le Blanc-Mesnil",XFBLM,8703684
"Le Bourget",XFLB,8700355
"Le Creusot Montceau Montchanin TGV",XFLC,8700167
"Le Havre",XFHV,8700112
"Le Mans",XFLM,8700435
"Le Raincy Villemomble Montferm",XFRVM,8703727
Lebach,SLCH,8000563,49.408332,6.907231
Lebach-Jabach,SLCJ,8007868,49.407169,6.891561
Lebbeke,XBLK,8800343
Leer(Ostfriesl),HLEE,8000225,53.23165,7.465283
Leerdam,ONLE,8400386,51.894721984863,5.3705554008484
Leese-Stolzenau,HLST,8000335,52.509469,9.110127
Leeuwarden,XNLW,8400387,53.195835113525,5.3699998855591
"Leeuwarden Camminghaburen",ONLWC,8400389,53.2021808,5.8422968
Legden,ELGD,8003608,52.034933,7.088505
Legefeld,ULE,8012180,50.926908,11.288262
Legelshurst,RLT,8003609,48.55855,7.913549
Legnica,XPLE,5100035
Lehmen,SLE,8003611,50.284746,7.45523
Lehndorf(Altenburg),DLH,8010202,50.937827,12.425806
Lehnheim,FLEH,8003612,50.606769,8.992094
Lehnitz,BLEN,8081722,52.741702,13.263224
Lehrte,HLER,8000226,52.376722,9.974599
Leibnitz,XALZ,8100035,46.7807714647667,15.5469985829334
Leichlingen,KLEL,8003616,51.107521,7.005251
"Leiden Centraal",XNL,8400390,52.166110992432,4.4816665649414
"Leiden Lammenschans",XNLL,8400384,52.146945953369,5.31912
"Leiferde(b Gifhorn)",HLFG,8003617,52.456453,10.427937
Leimstruth,ELEI,8003621,50.990658,8.312789
Leinefelde,UL,8010203,51.388752,10.329296
Leinfelden,TLF,8003622,48.696506,9.142866
Leingarten,TLG,8003623,49.145032,9.121967
"Leingarten Mitte",TLGM,8071003,49.145609,9.112742
"Leingarten Ost",TLGO,8070157,49.144213,9.13089
"Leingarten West",TLGW,8003624,49.145993,9.105654
Leipheim,MLEH,8003627,48.450171,10.215369
"Leipzig Allee-Center",LSTG,8013070,51.319158,12.291748
"Leipzig Anger-Crottendorf",LACF,8010008,51.334534,12.419467
"Leipzig Bayerischer Bahnhof",LLB,8012184,51.329267,12.381658
"Leipzig Coppiplatz",LCZ,8080840,51.367074,12.366024
"Leipzig Essener Straße",LLES,8012200
"Leipzig Grünauer Allee",LGRA,8011771,51.320905,12.303006
"Leipzig Hbf",LL,8010205,51.346549,12.383336
"Leipzig Hbf (tief)","LL  T",8098205,51.345696,12.380428
"Leipzig Karlsruher Str",LKRS,8010186,51.317221,12.278868
"Leipzig MDR",LMDR,8012187,51.320067,12.386318
"Leipzig Markt",LLMK,8012186,51.34064,12.374612
"Leipzig Messe",LNW,8012478,51.396145,12.389278
"Leipzig Miltitzer Allee",LMIA,8012344,51.315353,12.267345
"Leipzig Nord",LLN,8012196,51.364162,12.40106
"Leipzig Olbrichtstraße",LSEL,8012181,51.369887,12.3535
"Leipzig Slevogtstraße",LSVS,8012204,51.372944,12.344416
"Leipzig Völkerschlachtdenkmal",LLVD,8012343,51.318813,12.40644
"Leipzig Werkstättenstraße",LEW,8011495,51.340273,12.45676
"Leipzig Wilhelm-Leuschner-Platz",LLWP,8012202,51.335396,12.375394
Leipzig-Connewitz,LLC,8010206,51.300258,12.385791
Leipzig-Engelsdorf,LE,8011491,51.343946,12.477634
Leipzig-Gohlis,LLG,8012188,51.362861,12.374533
Leipzig-Heiterblick,LLH,8012190,51.369339,12.459979
Leipzig-Holzhausen,LHSN,8011913,51.306041,12.461448
Leipzig-Knauthain,LLK,8012192,51.278181,12.309095
Leipzig-Leutzsch,LLEL,8010207,51.353772,12.303337
Leipzig-Liebertwolkwitz,LLWZ,8012228,51.28397,12.469248
Leipzig-Lindenau,LLIN,8012236,51.333756,12.321483
Leipzig-Lützschena,LLA,8012285,51.390057,12.293091
Leipzig-Miltitz,LMIZ,8012355,51.325316,12.25503
Leipzig-Möckern,LLMH,8012193,51.364431,12.352271
Leipzig-Mölkau,LMLK,8012375,51.325238,12.45982
Leipzig-Paunsdorf,LLPD,8010208,51.3443,12.444338
Leipzig-Plagwitz,LLP,8010209,51.32804,12.32208
Leipzig-Rückmarsdorf,LRMF,8012817,51.341871,12.282668
Leipzig-Sellerhausen,LSEH,8080930,51.345178,12.424666
Leipzig-Stötteritz,LLST,8012194,51.324512,12.411428
Leipzig-Thekla,LLT,8012195,51.371545,12.430945
Leipzig-Wahren,LLW,8012197,51.38067,12.321669
"Leipzig/Halle Flughafen",LFLU,8012183,51.423338,12.223426
"Leipziger Platz, Kassel",FKBHL,711002
"Leipziger Straße, Kassel",FKBHW,710954
Leisnig,DLS,8012198,51.160325,12.938389
"Leithen b.Seefeld",XALT,8100554
Leitstade,ALE,8003628,53.169143,10.912783
"Leißling",ULL,8012199,51.185484,11.909824
"Lelystad Centrum",XNLY,8400394,52.507778167725,5.4727778434753
Lembeck,ELBK,8003630,51.751244,7.02548
Lemförde,HLMF,8003632,52.460163,8.36161
Lemgo,ELGO,8003633,52.0224,8.894696
Lemgo-Lüttfeld,ELGL,8003634,52.020965,8.9107
Lemmie,HLEM,8003635,52.285104,9.608572
Lend,XALND,8100045,47.2974230556985,13.0556845656477
Lendringsen,ELSN,8003638,51.410398,7.826617
Lengede-Broistedt,HBST,8001188,52.197022,10.320695
Lengefeld-Rauenstein,DRAU,8012201,50.730583,13.202676
Lengenfeld(Vogtl),DLFD,8012203,50.573121,12.373259
