Expression Analysis: Metrics Tab



	Analysis Name	Probe Set Name	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score
6228	SA10Hu95	37920_at	4	4	16	16	14	0.25	-0.04	1.0	-22.8	A														

6229	SA10Hu95	37921_at	5	4	16	16	13	0.31	0.54	1.3	10.4	A														

6230	SA10Hu95	37922_at	8	3	16	16	14	0.50	1.99	2.7	80.0	A														

6231	SA10Hu95	37923_at	3	4	16	16	14	0.19	0.02	0.8	-12.3	A														

6232	SA10Hu95	37924_g_at	9	2	16	16	14	0.56	1.80	4.5	91.6	P														

6233	SA10Hu95	37925_r_at	4	4	16	16	16	0.25	-0.16	1.0	-1.8	A														

6234	SA10Hu95	37926_at	5	2	16	16	14	0.31	1.45	2.5	-15.4	A														

6235	SA10Hu95	37927_at	9	2	16	16	15	0.56	2.80	4.5	124.2	P														

6236	SA10Hu95	37928_at	14	0	16	16	16	0.88	5.42	Undef	490.2	P														

6237	SA10Hu95	37929_at	7	3	16	16	14	0.44	1.17	2.3	14.4	A														

6238	SA10Hu95	37930_at	7	0	16	16	16	0.44	1.88	Undef	67.5	P														

6239	SA10Hu95	37931_at	12	0	16	16	16	0.75	4.08	Undef	699.8	P														

6240	SA10Hu95	37932_at	9	3	16	16	15	0.56	1.93	3.0	48.3	P														

6241	SA10Hu95	37933_at	1	5	16	16	14	0.06	-0.35	0.2	-8.2	A														

6242	SA10Hu95	37934_at	4	4	16	16	14	0.25	-0.50	1.0	-18.3	A														

6243	SA10Hu95	37935_at	8	2	16	16	15	0.50	1.47	4.0	30.1	P														

6244	SA10Hu95	37936_at	13	0	16	16	16	0.81	5.95	Undef	480.1	P														

6245	SA10Hu95	37937_at	4	4	16	16	14	0.25	0.00	1.0	-53.1	A														

6246	SA10Hu95	37938_at	10	1	16	16	14	0.63	4.20	10.0	123.6	P														

6247	SA10Hu95	37939_at	8	3	16	16	16	0.50	1.47	2.7	752.1	A														

6248	SA10Hu95	37940_f_at	8	3	16	16	16	0.50	1.52	2.7	817.0	A														

6249	SA10Hu95	37941_at	6	4	16	16	15	0.38	0.50	1.5	58.5	A														

6250	SA10Hu95	37942_at	9	2	16	16	14	0.56	2.49	4.5	177.4	P														

6251	SA10Hu95	37943_at	11	0	16	16	15	0.69	4.43	Undef	257.1	P														

6252	SA10Hu95	37944_at	12	1	16	16	15	0.75	4.26	12.0	93.8	P														

6253	SA10Hu95	37945_at	11	0	16	16	15	0.69	3.82	Undef	314.8	P														

6254	SA10Hu95	37946_at	7	4	16	16	14	0.44	1.09	1.8	38.6	A														

6255	SA10Hu95	37947_at	7	1	16	16	13	0.44	1.41	7.0	42.7	P														

6256	SA10Hu95	37948_at	10	2	16	16	15	0.63	3.82	5.0	136.7	P														

6257	SA10Hu95	37949_at	11	0	16	16	15	0.69	2.73	Undef	38.4	P														

6258	SA10Hu95	37950_at	11	0	16	16	15	0.69	2.83	Undef	54.5	P														

6259	SA10Hu95	37951_at	3	3	16	16	15	0.19	1.31	1.0	2.4	A														

6260	SA10Hu95	37952_at	7	3	16	16	15	0.44	0.64	2.3	33.2	A														

6261	SA10Hu95	37953_s_at	8	1	16	16	14	0.50	1.97	8.0	73.1	P														

6262	SA10Hu95	37954_at	3	5	16	16	15	0.19	-0.76	0.6	8.0	A														

6263	SA10Hu95	37955_at	15	0	16	16	16	0.94	6.69	Undef	1289.0	P														

6264	SA10Hu95	37956_at	7	2	16	16	13	0.44	1.00	3.5	-14.0	M														

6265	SA10Hu95	37957_at	7	2	16	16	14	0.44	1.89	3.5	56.5	P														

6266	SA10Hu95	37958_at	16	0	16	16	16	1.00	7.98	Undef	1587.3	P														

6267	SA10Hu95	37959_at	14	0	16	16	16	0.88	5.50	Undef	824.7	P														

6268	SA10Hu95	37960_at	7	3	16	16	14	0.44	-0.38	2.3	-25.5	A														

6269	SA10Hu95	37961_at	16	0	16	16	16	1.00	6.76	Undef	841.2	P														

6270	SA10Hu95	37962_r_at	13	0	16	16	16	0.81	7.38	Undef	340.6	P														

6271	SA10Hu95	37963_at	10	1	16	16	14	0.63	3.06	10.0	192.6	P														

6272	SA10Hu95	37964_at	15	0	16	16	16	0.94	6.34	Undef	882.3	P														

6273	SA10Hu95	37965_at	9	2	16	16	15	0.56	2.11	4.5	104.9	P														

6274	SA10Hu95	37966_at	8	4	16	16	15	0.50	1.35	2.0	30.6	A														

6275	SA10Hu95	37967_at	3	3	16	16	16	0.19	0.18	1.0	-20.2	A														

6276	SA10Hu95	37968_at	4	5	16	16	14	0.25	-0.46	0.8	-33.0	A														

6277	SA10Hu95	37969_at	5	6	16	16	15	0.31	-0.38	0.8	106.7	A														

6278	SA10Hu95	37970_at	9	1	16	16	15	0.56	3.61	9.0	880.6	P														

6279	SA10Hu95	37971_at	16	0	16	16	16	1.00	7.59	Undef	469.9	P														

6280	SA10Hu95	37972_at	8	1	16	16	16	0.50	2.19	8.0	102.5	P														

6281	SA10Hu95	37973_at	5	4	16	16	16	0.31	0.28	1.3	15.2	A														

6282	SA10Hu95	37974_at	10	0	16	16	16	0.63	4.11	Undef	147.9	P														

6283	SA10Hu95	37975_at	8	2	16	16	15	0.50	1.62	4.0	-10.2	P														

6284	SA10Hu95	37976_at	7	3	16	16	15	0.44	0.98	2.3	230.3	A														

6285	SA10Hu95	37977_at	7	3	16	16	16	0.44	1.38	2.3	60.7	A														

6286	SA10Hu95	37978_at	9	0	16	16	15	0.56	2.78	Undef	203.5	P														

6287	SA10Hu95	37979_at	4	4	16	16	14	0.25	-0.02	1.0	6.7	A														

6288	SA10Hu95	37980_at	12	0	16	16	16	0.75	3.71	Undef	78.3	P														

6289	SA10Hu95	37981_at	13	1	16	16	15	0.81	6.35	13.0	1090.8	P														

6290	SA10Hu95	37982_at	12	0	16	16	15	0.75	4.72	Undef	311.1	P														

6291	SA10Hu95	37983_at	6	5	16	16	14	0.38	0.39	1.2	22.3	A														

6292	SA10Hu95	37984_s_at	10	1	16	16	15	0.63	3.38	10.0	36.4	P														

6293	SA10Hu95	37985_at	12	0	16	16	14	0.75	3.76	Undef	83.2	P														

6294	SA10Hu95	37986_at	11	2	16	16	16	0.69	4.28	5.5	577.3	P														

6295	SA10Hu95	37987_at	8	0	16	16	14	0.50	4.38	Undef	77.3	P														

6296	SA10Hu95	37988_at	4	6	16	16	14	0.25	0.35	0.7	-53.0	A														

6297	SA10Hu95	37989_at	3	2	16	16	16	0.19	1.32	1.5	6.5	A														

6298	SA10Hu95	37990_at	9	2	16	16	16	0.56	1.91	4.5	67.0	P														

6299	SA10Hu95	37991_at	10	0	16	16	14	0.63	3.33	Undef	147.3	P														

6300	SA10Hu95	37992_s_at	16	0	16	16	16	1.00	5.50	Undef	1830.2	P														

6301	SA10Hu95	37993_at	10	1	16	16	14	0.63	2.19	10.0	351.7	P														

6302	SA10Hu95	37994_at	14	0	16	16	16	0.88	6.42	Undef	165.3	P														

6303	SA10Hu95	37995_s_at	13	0	16	16	15	0.81	5.94	Undef	130.9	P														

6304	SA10Hu95	37996_s_at	13	1	16	16	14	0.81	4.34	13.0	169.0	P														

6305	SA10Hu95	37997_r_at	4	7	16	16	14	0.25	-0.22	0.6	-22.1	A														

6306	SA10Hu95	37998_at	14	0	16	16	15	0.88	4.55	Undef	405.8	P														

6307	SA10Hu95	37999_at	11	0	16	16	15	0.69	5.14	Undef	160.5	P														

6308	SA10Hu95	38000_at	6	1	16	16	15	0.38	1.18	6.0	83.8	P														

6309	SA10Hu95	38001_at	5	0	16	16	15	0.31	1.72	Undef	18.0	A														

6310	SA10Hu95	38002_s_at	3	9	16	16	14	0.19	-1.30	0.3	-47.8	A														

6311	SA10Hu95	38003_s_at	14	1	16	16	16	0.88	5.94	14.0	689.0	P														

6312	SA10Hu95	38004_at	5	4	16	16	14	0.31	0.26	1.3	-37.8	A														

6313	SA10Hu95	38005_at	10	0	16	16	15	0.63	2.69	Undef	70.7	P														

6314	SA10Hu95	38006_at	5	3	16	16	14	0.31	-0.24	1.7	32.6	A														

6315	SA10Hu95	38007_at	5	4	16	16	14	0.31	1.42	1.3	34.2	A														

6316	SA10Hu95	38248_at	14	0	16	16	15	0.88	6.42	Undef	318.8	P														

6317	SA10Hu95	38249_at	4	6	16	16	15	0.25	-0.79	0.7	-7.6	A														

6318	SA10Hu95	38250_at	15	0	16	16	15	0.94	6.42	Undef	298.4	P														

6319	SA10Hu95	38251_at	15	0	16	16	16	0.94	6.75	Undef	1098.9	P														

6320	SA10Hu95	38252_s_at	13	2	16	16	15	0.81	4.63	6.5	112.2	P														

6321	SA10Hu95	38253_at	13	2	16	16	16	0.81	6.46	6.5	1087.2	P														

6322	SA10Hu95	38254_at	13	0	16	16	16	0.81	6.18	Undef	581.5	P														

6323	SA10Hu95	38255_at	5	6	16	16	15	0.31	-0.47	0.8	-58.5	A														

6324	SA10Hu95	38256_s_at	14	0	16	16	16	0.88	6.64	Undef	413.7	P														

6325	SA10Hu95	38257_at	14	0	16	16	15	0.88	5.39	Undef	1128.6	P														

6326	SA10Hu95	38258_at	5	2	16	16	14	0.31	1.03	2.5	51.6	A														

6327	SA10Hu95	38259_at	8	2	16	16	14	0.50	2.49	4.0	170.0	P														

6328	SA10Hu95	38260_at	10	1	16	16	15	0.63	2.66	10.0	289.7	P														

6329	SA10Hu95	38261_at	4	4	16	16	14	0.25	0.86	1.0	0.1	A														

6330	SA10Hu95	38262_at	14	1	16	16	16	0.88	6.11	14.0	792.8	P														

6331	SA10Hu95	38263_at	5	3	16	16	15	0.31	0.66	1.7	4.2	A														

6332	SA10Hu95	38264_at	10	0	16	16	16	0.63	3.34	Undef	389.8	P														

6333	SA10Hu95	38265_at	9	3	16	16	15	0.56	2.07	3.0	60.2	P														

6334	SA10Hu95	38266_at	6	3	16	16	15	0.38	1.29	2.0	11.6	A														

6335	SA10Hu95	38267_at	12	0	16	16	15	0.75	5.91	Undef	519.7	P														

6336	SA10Hu95	38268_at	13	0	16	16	15	0.81	4.93	Undef	167.4	P														

6337	SA10Hu95	38269_at	13	1	16	16	15	0.81	4.31	13.0	678.1	P														

6338	SA10Hu95	38270_at	15	0	16	16	16	0.94	8.78	Undef	838.1	P														

6339	SA10Hu95	38271_at	12	0	16	16	15	0.75	4.73	Undef	174.4	P														

6340	SA10Hu95	38272_at	9	0	16	16	15	0.56	3.00	Undef	160.2	P														

6341	SA10Hu95	38273_at	13	0	16	16	14	0.81	4.42	Undef	98.1	P														

6342	SA10Hu95	38274_at	14	0	16	16	16	0.88	6.06	Undef	611.4	P														

6343	SA10Hu95	38275_at	13	2	16	16	15	0.81	4.60	6.5	226.5	P														

6344	SA10Hu95	38276_at	6	1	16	16	16	0.38	1.83	6.0	114.3	P														

6345	SA10Hu95	38277_at	15	0	16	16	16	0.94	6.22	Undef	619.2	P														

6346	SA10Hu95	38278_at	9	1	16	16	14	0.56	2.98	9.0	94.3	P														

6347	SA10Hu95	38279_at	11	2	16	16	16	0.69	4.22	5.5	220.9	P														

6348	SA10Hu95	38280_s_at	3	5	16	16	15	0.19	-0.26	0.6	5.6	A														

6349	SA10Hu95	38281_at	13	1	16	16	15	0.81	6.50	13.0	419.1	P														

6350	SA10Hu95	38282_at	14	1	16	16	15	0.88	4.69	14.0	615.0	P														

6351	SA10Hu95	38283_at	12	1	16	16	16	0.75	5.13	12.0	337.3	P														

6352	SA10Hu95	38284_at	7	2	16	16	16	0.44	2.51	3.5	204.8	P														

6353	SA10Hu95	38285_at	7	3	16	16	14	0.44	1.74	2.3	41.5	A														

6354	SA10Hu95	38286_at	12	0	16	16	15	0.75	4.00	Undef	150.0	P														

6355	SA10Hu95	38287_at	14	1	16	16	16	0.88	4.69	14.0	403.2	P														

6356	SA10Hu95	38288_at	6	3	16	16	15	0.38	1.06	2.0	14.1	A														

6357	SA10Hu95	38289_r_at	2	3	16	16	14	0.13	1.01	0.7	1.3	A														

6358	SA10Hu95	38290_at	10	1	16	16	15	0.63	2.28	10.0	218.3	P														

6359	SA10Hu95	38291_at	6	2	16	16	14	0.38	0.71	3.0	22.2	A														

6360	SA10Hu95	38292_at	6	2	16	16	15	0.38	1.33	3.0	91.7	P														

6361	SA10Hu95	38293_s_at	6	4	16	16	14	0.38	0.76	1.5	8.6	A														

6362	SA10Hu95	38294_at	12	1	16	16	15	0.75	3.42	12.0	193.1	P														

6363	SA10Hu95	38295_at	9	3	16	16	13	0.56	3.09	3.0	140.7	P														

6364	SA10Hu95	38296_at	10	2	16	16	14	0.63	4.08	5.0	183.8	P														

6365	SA10Hu95	38297_at	10	0	16	16	16	0.63	4.24	Undef	927.6	P														

6366	SA10Hu95	38298_at	6	2	16	16	16	0.38	1.18	3.0	147.2	M														

6367	SA10Hu95	38299_at	5	4	16	16	15	0.31	-0.69	1.3	-18.3	A														

6368	SA10Hu95	38300_at	12	0	16	16	16	0.75	5.41	Undef	366.7	P														

6369	SA10Hu95	38301_at	5	5	16	16	14	0.31	-0.72	1.0	-9.7	A														

6370	SA10Hu95	38302_at	8	3	16	16	15	0.50	2.35	2.7	97.6	A														

6371	SA10Hu95	38303_at	12	1	16	16	14	0.75	3.95	12.0	81.8	P														

6372	SA10Hu95	38304_r_at	8	4	16	16	14	0.50	2.23	2.0	13.5	A														

6373	SA10Hu95	38305_at	8	1	16	16	14	0.50	1.80	8.0	26.9	P														

6374	SA10Hu95	38306_at	15	0	16	16	16	0.94	7.15	Undef	430.4	P														

6375	SA10Hu95	38307_at	7	2	16	16	16	0.44	1.20	3.5	304.5	M														

6376	SA10Hu95	38308_g_at	12	1	16	16	15	0.75	4.80	12.0	898.4	P														

6377	SA10Hu95	38309_r_at	10	6	16	16	15	0.63	1.88	1.7	0.3	A														

6378	SA10Hu95	38310_at	11	1	16	16	16	0.69	3.85	11.0	177.0	P														

6379	SA10Hu95	38311_at	10	2	16	16	16	0.63	3.67	5.0	603.7	P														

6380	SA10Hu95	38312_at	13	1	16	16	15	0.81	4.53	13.0	184.4	P														

6381	SA10Hu95	38313_at	15	0	16	16	16	0.94	5.86	Undef	642.0	P														

6382	SA10Hu95	38314_at	13	0	16	16	15	0.81	4.18	Undef	497.6	P														

6383	SA10Hu95	38315_at	8	4	16	16	15	0.50	1.16	2.0	39.5	A														

6384	SA10Hu95	38316_at	13	2	16	16	15	0.81	3.58	6.5	314.9	P														

6385	SA10Hu95	38317_at	16	0	16	16	16	1.00	6.97	Undef	643.9	P														

6386	SA10Hu95	38318_at	15	0	16	16	15	0.94	7.13	Undef	621.1	P														

6387	SA10Hu95	38319_at	4	9	16	16	15	0.25	-1.42	0.4	-4.1	A														

6388	SA10Hu95	38320_s_at	8	5	16	16	14	0.50	1.27	1.6	36.5	A														

6389	SA10Hu95	38321_r_at	1	10	16	16	16	0.06	-3.24	0.1	-388.5	A														

6390	SA10Hu95	38322_at	4	7	16	16	15	0.25	-1.83	0.6	-1.4	A														

6391	SA10Hu95	38323_at	15	0	16	16	15	0.94	6.13	Undef	351.9	P														

6392	SA10Hu95	38324_at	5	6	16	16	15	0.31	1.05	0.8	-4.9	A														

6393	SA10Hu95	38325_at	10	2	16	16	16	0.63	3.61	5.0	372.6	P														

6394	SA10Hu95	38326_at	16	0	16	16	16	1.00	8.17	Undef	3876.0	P														

6395	SA10Hu95	38327_at	7	2	16	16	14	0.44	0.71	3.5	14.8	A														

6396	SA10Hu95	38328_at	9	3	16	16	14	0.56	2.82	3.0	48.0	P														

6397	SA10Hu95	38329_at	5	5	16	16	15	0.31	-0.06	1.0	-7.3	A														

6398	SA10Hu95	38330_at	1	3	16	16	16	0.06	-1.13	0.3	-12.3	A														

6399	SA10Hu95	38331_at	12	2	16	16	15	0.75	3.89	6.0	134.2	P														

6400	SA10Hu95	38332_at	11	0	16	16	15	0.69	3.93	Undef	122.3	P														

6401	SA10Hu95	38333_at	4	7	16	16	14	0.25	0.80	0.6	57.2	A														

6402	SA10Hu95	38334_g_at	8	7	16	16	15	0.50	0.06	1.1	-44.9	A														

6403	SA10Hu95	38335_at	13	1	16	16	14	0.81	3.79	13.0	115.0	P														

6404	SA10Hu95	38336_at	12	1	16	16	15	0.75	6.32	12.0	162.6	P														

6405	SA10Hu95	38337_at	9	1	16	16	14	0.56	2.65	9.0	71.5	P														

6406	SA10Hu95	38338_at	11	2	16	16	15	0.69	3.19	5.5	259.6	P														

6407	SA10Hu95	38339_at	2	4	16	16	14	0.13	-0.50	0.5	-1.6	A														

6408	SA10Hu95	38340_at	13	1	16	16	16	0.81	5.26	13.0	1730.9	P														

6409	SA10Hu95	38341_at	5	1	16	16	14	0.31	1.40	5.0	17.9	A														

6410	SA10Hu95	38342_at	12	0	16	16	15	0.75	4.50	Undef	626.5	P														

6411	SA10Hu95	38343_at	9	2	16	16	14	0.56	2.62	4.5	78.7	P														

6412	SA10Hu95	38344_at	8	2	16	16	15	0.50	4.46	4.0	119.4	P														

6413	SA10Hu95	38345_at	7	3	16	16	16	0.44	1.92	2.3	23.6	A														

6414	SA10Hu95	38346_at	7	2	16	16	13	0.44	0.86	3.5	32.1	A														

6415	SA10Hu95	38347_at	4	2	16	16	15	0.25	2.49	2.0	11.8	A														

6416	SA10Hu95	38348_at	1	10	16	16	14	0.06	-3.67	0.1	-45.0	A														

6417	SA10Hu95	38349_at	8	3	16	16	13	0.50	3.19	2.7	53.6	A														

6418	SA10Hu95	38350_f_at	11	2	16	16	16	0.69	3.36	5.5	686.7	P														

6419	SA10Hu95	38351_at	9	1	16	16	14	0.56	2.11	9.0	46.5	P														

6420	SA10Hu95	38352_at	11	3	16	16	16	0.69	3.24	3.7	65.6	P														

6421	SA10Hu95	38353_at	15	0	16	16	16	0.94	6.99	Undef	241.2	P														

6422	SA10Hu95	38354_at	15	0	16	16	16	0.94	7.25	Undef	1998.7	P														

6423	SA10Hu95	38355_at	16	0	16	16	16	1.00	9.37	Undef	2852.1	P														

6424	SA10Hu95	38356_at	8	1	16	16	14	0.50	1.48	8.0	186.9	P														

6425	SA10Hu95	38357_at	14	0	16	16	15	0.88	6.75	Undef	1075.2	P														

6426	SA10Hu95	38358_at	10	1	16	16	14	0.63	3.97	10.0	64.6	P														

6427	SA10Hu95	38359_at	7	3	16	16	15	0.44	1.49	2.3	27.8	A														

6428	SA10Hu95	38360_at	4	3	16	16	15	0.25	0.58	1.3	19.7	A														

6429	SA10Hu95	38361_g_at	2	7	16	16	13	0.13	-1.79	0.3	-45.1	A														

6430	SA10Hu95	38362_at	8	1	16	16	15	0.50	2.63	8.0	707.1	P														

6431	SA10Hu95	38363_at	8	2	16	16	15	0.50	2.79	4.0	122.8	P														

6432	SA10Hu95	38364_at	4	2	16	16	14	0.25	0.80	2.0	8.0	A														

6433	SA10Hu95	38365_at	11	2	16	16	16	0.69	4.89	5.5	406.6	P														

6434	SA10Hu95	38366_g_at	5	0	16	16	15	0.31	2.61	Undef	59.3	A														

6435	SA10Hu95	38367_s_at	6	8	16	16	14	0.38	-1.73	0.8	-25.4	A														

6436	SA10Hu95	38608_at	5	5	16	16	15	0.31	0.38	1.0	-66.7	A														

6437	SA10Hu95	38609_at	4	6	16	16	14	0.25	-0.44	0.7	-90.5	A														

6438	SA10Hu95	38610_s_at	15	0	16	16	15	0.94	7.21	Undef	485.3	P														

6439	SA10Hu95	38611_at	2	4	16	16	15	0.13	-0.44	0.5	-21.0	A														

6440	SA10Hu95	38612_at	15	0	16	16	15	0.94	8.70	Undef	1229.1	P														

6441	SA10Hu95	38613_at	14	0	16	16	15	0.88	5.11	Undef	733.6	P														

6442	SA10Hu95	38614_s_at	15	0	16	16	16	0.94	6.07	Undef	560.9	P														

6443	SA10Hu95	38615_at	6	1	16	16	15	0.38	0.71	6.0	2.6	A														

6444	SA10Hu95	38616_at	4	9	16	16	14	0.25	-1.15	0.4	5.8	A														

6445	SA10Hu95	38617_at	13	1	16	16	15	0.81	3.85	13.0	186.2	P														

6446	SA10Hu95	38618_at	9	1	16	16	16	0.56	2.80	9.0	244.2	P														

6447	SA10Hu95	38619_at	5	5	16	16	14	0.31	2.01	1.0	23.5	A														

6448	SA10Hu95	38620_at	9	0	16	16	15	0.56	3.08	Undef	89.8	P														

6449	SA10Hu95	38621_at	12	1	16	16	15	0.75	3.61	12.0	696.0	P														

6450	SA10Hu95	38622_at	9	2	16	16	16	0.56	3.19	4.5	212.2	P														

6451	SA10Hu95	38623_at	8	1	16	16	15	0.50	2.76	8.0	67.1	P														

6452	SA10Hu95	38624_at	11	3	16	16	15	0.69	1.10	3.7	198.9	M														

6453	SA10Hu95	38625_g_at	9	1	16	16	14	0.56	2.68	9.0	112.5	P														

6454	SA10Hu95	38626_at	14	0	16	16	15	0.88	6.66	Undef	266.2	P														

6455	SA10Hu95	38627_at	11	1	16	16	14	0.69	3.11	11.0	107.3	P														

6456	SA10Hu95	38628_at	15	0	16	16	16	0.94	6.12	Undef	3756.4	P														

6457	SA10Hu95	38629_at	8	4	16	16	14	0.50	1.72	2.0	123.3	A														

6458	SA10Hu95	38630_at	9	1	16	16	14	0.56	3.28	9.0	77.5	P														

6459	SA10Hu95	38631_at	12	1	16	16	15	0.75	3.31	12.0	122.7	P														

6460	SA10Hu95	38632_at	10	3	16	16	14	0.63	2.49	3.3	204.9	P														

6461	SA10Hu95	38633_at	14	0	16	16	15	0.88	7.06	Undef	997.1	P														

6462	SA10Hu95	38634_at	6	2	16	16	14	0.38	1.57	3.0	33.2	P														

6463	SA10Hu95	38635_at	13	1	16	16	15	0.81	6.32	13.0	1644.3	P														

6464	SA10Hu95	38636_at	9	2	16	16	14	0.56	0.88	4.5	186.4	M														

6465	SA10Hu95	38637_at	7	2	16	16	15	0.44	0.62	3.5	33.5	A														

6466	SA10Hu95	38638_at	13	1	16	16	15	0.81	4.68	13.0	151.2	P														

6467	SA10Hu95	38639_at	2	5	16	16	15	0.13	-0.44	0.4	-46.3	A														

6468	SA10Hu95	38640_at	11	2	16	16	14	0.69	3.55	5.5	376.0	P														

6469	SA10Hu95	38641_at	12	0	16	16	14	0.75	4.45	Undef	534.6	P														

6470	SA10Hu95	38642_at	15	0	16	16	15	0.94	6.34	Undef	499.3	P														

6471	SA10Hu95	38643_at	11	1	16	16	16	0.69	3.27	11.0	146.0	P														

6472	SA10Hu95	38644_at	8	4	16	16	13	0.50	0.10	2.0	212.9	A														

6473	SA10Hu95	38645_at	8	1	16	16	15	0.50	2.27	8.0	78.2	P														

6474	SA10Hu95	38646_s_at	4	5	16	16	14	0.25	-1.87	0.8	38.2	A														

6475	SA10Hu95	38647_at	14	0	16	16	16	0.88	5.65	Undef	1464.0	P														

6476	SA10Hu95	38648_at	14	1	16	16	15	0.88	6.02	14.0	852.3	P														

6477	SA10Hu95	38649_at	11	1	16	16	16	0.69	4.52	11.0	794.3	P														

6478	SA10Hu95	38650_at	12	1	16	16	15	0.75	2.91	12.0	105.4	P														

6479	SA10Hu95	38651_at	15	0	16	16	16	0.94	6.07	Undef	888.4	P														

6480	SA10Hu95	38652_at	13	0	16	16	15	0.81	5.19	Undef	1216.2	P														

6481	SA10Hu95	38653_at	12	1	16	16	15	0.75	4.15	12.0	305.9	P														

6482	SA10Hu95	38654_at	14	1	16	16	14	0.88	6.69	14.0	598.7	P														

6483	SA10Hu95	38655_at	15	0	16	16	16	0.94	6.36	Undef	1275.3	P														

6484	SA10Hu95	38656_s_at	14	0	16	16	14	0.88	6.36	Undef	414.9	P														

6485	SA10Hu95	38657_s_at	14	0	16	16	16	0.88	5.91	Undef	1991.8	P														

6486	SA10Hu95	38658_at	6	4	16	16	15	0.38	1.74	1.5	30.0	A														

6487	SA10Hu95	38659_at	16	0	16	16	15	1.00	8.69	Undef	883.9	P														

6488	SA10Hu95	38660_at	9	1	16	16	15	0.56	1.34	9.0	57.5	P														

6489	SA10Hu95	38661_at	6	4	16	16	14	0.38	1.20	1.5	90.5	A														

6490	SA10Hu95	38662_at	13	0	16	16	15	0.81	6.50	Undef	242.6	P														

6491	SA10Hu95	38663_at	14	0	16	16	16	0.88	6.37	Undef	2301.6	P														

6492	SA10Hu95	38664_at	12	0	16	16	16	0.75	7.13	Undef	1063.8	P														

6493	SA10Hu95	38665_at	8	2	16	16	14	0.50	1.64	4.0	92.3	P														

6494	SA10Hu95	38666_at	15	0	16	16	15	0.94	7.63	Undef	923.0	P														

6495	SA10Hu95	38667_at	16	0	16	16	15	1.00	7.55	Undef	627.9	P														

6496	SA10Hu95	38668_at	14	0	16	16	15	0.88	6.78	Undef	239.8	P														

6497	SA10Hu95	38669_at	16	0	16	16	15	1.00	5.58	Undef	473.9	P														

6498	SA10Hu95	38670_at	15	0	16	16	15	0.94	7.24	Undef	267.0	P														

6499	SA10Hu95	38671_at	10	1	16	16	15	0.63	3.86	10.0	224.1	P														

6500	SA10Hu95	38672_at	14	0	16	16	15	0.88	5.58	Undef	644.8	P														

6501	SA10Hu95	38673_s_at	3	5	16	16	13	0.19	0.22	0.6	12.7	A														

6502	SA10Hu95	38674_at	15	0	16	16	16	0.94	5.29	Undef	1343.4	P														

6503	SA10Hu95	38675_at	12	1	16	16	15	0.75	4.00	12.0	574.0	P														

6504	SA10Hu95	38676_at	12	0	16	16	16	0.75	6.72	Undef	250.0	P														

6505	SA10Hu95	38677_at	9	1	16	16	14	0.56	2.36	9.0	16.1	P														

6506	SA10Hu95	38678_at	12	0	16	16	16	0.75	5.08	Undef	166.0	P														

6507	SA10Hu95	38679_g_at	16	0	16	16	16	1.00	9.20	Undef	3107.5	P														

6508	SA10Hu95	38680_at	11	1	16	16	15	0.69	3.23	11.0	106.1	P														

6509	SA10Hu95	38681_at	16	0	16	16	16	1.00	7.99	Undef	2171.9	P														

6510	SA10Hu95	38682_at	9	0	16	16	15	0.56	3.13	Undef	323.6	P														

6511	SA10Hu95	38683_s_at	12	1	16	16	16	0.75	3.22	12.0	449.7	P														

6512	SA10Hu95	38684_at	10	0	16	16	15	0.63	3.74	Undef	109.0	P														

6513	SA10Hu95	38685_at	16	0	16	16	15	1.00	7.82	Undef	698.6	P														

6514	SA10Hu95	38686_at	12	0	16	16	16	0.75	3.41	Undef	380.2	P														

6515	SA10Hu95	38687_at	15	0	16	16	16	0.94	6.28	Undef	606.4	P														

6516	SA10Hu95	38688_at	15	0	16	16	15	0.94	7.07	Undef	2046.7	P														

6517	SA10Hu95	38689_at	15	0	16	16	16	0.94	6.03	Undef	514.6	P														

6518	SA10Hu95	38690_at	13	1	16	16	15	0.81	5.16	13.0	678.8	P														

6519	SA10Hu95	38691_s_at	5	6	16	16	16	0.31	0.04	0.8	-41.9	A														

6520	SA10Hu95	38692_at	16	0	16	16	16	1.00	8.49	Undef	1509.4	P														

6521	SA10Hu95	38693_at	13	0	16	16	15	0.81	5.88	Undef	264.3	P														

6522	SA10Hu95	38694_at	13	0	16	16	15	0.81	7.11	Undef	264.1	P														

6523	SA10Hu95	38695_at	13	1	16	16	16	0.81	5.36	13.0	919.2	P														

