<U9224> \xD5\xE0 |1 # 鈤->锗
<U8A38> \xBA\xCD |1 # 訸->和
<U64BD> \xD1\xFB |1 # 撽->邀
<U646E> \xD1\xFB |1 # 摮->邀
<U51EE> \xB7\xE7 |1 # 凮->风
<U892F> \xCF\xAF |1 # 褯->席
<U9DDE> \xCB\xAA |1 # 鷞->霜
<U9E18> \xCB\xAA |1 # 鸘->霜
<U9E74> \xCB\xAA |1 # 鹴->霜
<U6EF6> \xB0\xBD |1 # 滶->敖
<U57F5> \xB4\xB9 |1 # 埵->垂
<U91BD> \xC1\xE3 |1 # 醽->零
<U9181> \xC2\xBC |1 # 醁->录
<U91B9> \xC8\xE5 |1 # 醹->儒
<U5D7E> \xB2\xCE |1 # 嵾->参
<U5D41> \xBF\xB0 |1 # 嵁->堪
<U5E0E> \xB5\xA3 |1 # 帎->担
<U8E18> \xBE\xCF |1 # 踘->鞠
<U5E89> \xCD\xCD |1 # 庉->屯
<U6057> \xBF\xE4 |1 # 恗->夸
<U769D> \xBB\xCD |1 # 皝->煌
<U76AA> \xC0\xF6 |1 # 皪->丽
<U509C> \xE1\xE6 |1 # 傜->徭
<U8640> \xEC\xB4 |1 # 虀->齑
<U97F2> \xEC\xB4 |1 # 韲->齑
<U769C> \xF0\xA9 |1 # 皜->皓
<U9D1E> \xBA\xC5 |1 # 鴞->号
<U9D1F> \xF0\xB7 |1 # 鴟->鸱
<U888E> \xC3\xB4 |1 # 袎->么
<U8974> \xC0\xBB |1 # 襴->阑
<U95CC> \xC0\xBB |1 # 闌->阑
<U8955> \xC0\xBB |1 # 襕->阑
<U93D0> \xC1\xCE |1 # 鏐->廖
<U9560> \xC1\xCE |1 # 镠->廖
<U6FFF> \xC1\xA4 |1 # 濿->沥
<U7805> \xC1\xA4 |1 # 砅->沥
<U7689> \xB4\xC3 |1 # 皉->疵
<U81D1> \xE5\xA6 |1 # 臑->濡
<U80F9> \xE5\xA6 |1 # 胹->濡
<U7128> \xB7\xEF |1 # 焨->凤
<U712A> \xF1\xB7 |1 # 焪->穹
<U98C0> \xC1\xF4 |1 # 飀->留
<U86EB> \xB9\xEE |1 # 蛫->诡
<U7F7B> \xCE\xBE |1 # 罻->尉
<U7401> \xE8\xAF |1 # 琁->璇
<U7B32> \xDE\xAC |1 # 笲->蕃
<U90EA> \xC6\xDE |1 # 郪->妻
<U99F8> \xC7\xD6 |1 # 駸->侵
<U9A8E> \xC7\xD6 |1 # 骎->侵
<U8EE5> \xC7\xFE |1 # 軥->渠
<U56A9> \xD8\xCF |1 # 嚩->叵
<U550E> \xC1\xA8 |1 # 唎->哩
<U56A7> \xC2\xAC |1 # 嚧->卢
<U92A7> \xB9\xE2 |1 # 銧->光
<U9DBD> \xF6\xC0 |1 # 鶽->隼
<U9DBB> \xF7\xBD |1 # 鶻->鹘
<U9E3C> \xD6\xDB |1 # 鸼->舟
<U9D43> \xD6\xDB |1 # 鵃->舟
<U9CE9> \xF0\xAF |1 # 鳩->鸠
<U8FE1> \xB3\xD9 |1 # 迡->迟
<U82A2> \xC8\xCA |1 # 芢->仁
<U77F2> \xB0\xDA |1 # 矲->摆
<U8DF2> \xB0\xED |1 # 跲->绊
<U8C40> \xCF\xAA |1 # 豀->溪
<U8C3F> \xCF\xAA |1 # 谿->溪
<U5BAD> \xC8\xBA |1 # 宭->群
<U564F> \xCE\xFC |1 # 噏->吸
<U55AD> \xD1\xE4 |1 # 喭->唁
<U8946> \xB7\xF6 |1 # 襆->扶
<U5E5E> \xB7\xF6 |1 # 幞->扶
<U9AE0> \xC0\xA5 |1 # 髠->昆
<U9AE8> \xC0\xA5 |1 # 髨->昆
<U9AE1> \xC0\xA5 |1 # 髡->昆
<U5F68> \xF3\xA4 |1 # 彨->螭
<U5F72> \xF3\xA4 |1 # 彲->螭
<U8220> \xB5\xB6 |1 # 舠->刀
<U9429> \xEC\xDD |1 # 鐩->燧
<U518F> \xBE\xBC |1 # 冏->炯
<U70F1> \xBE\xBC |1 # 烱->炯
<U715A> \xBE\xBC |1 # 煚->炯
<U6DA2> \xDC\xBF |1 # 涢->芸
<U6EB3> \xDC\xBF |1 # 溳->芸
<U5D93> \xB2\xA5 |1 # 嶓->播
<U86B9> \xB8\xBD |1 # 蚹->附
<U8A0F> \xD3\xF5 |1 # 訏->吁
<U5D3F> \xE3\xB5 |1 # 崿->愕
<U6D70> \xC1\xA4 |1 # 浰->沥
<U7F4F> \xDB\xE4 |1 # 罏->垆
<U58DA> \xDB\xE4 |1 # 壚->垆
<U775F> \xCB\xE9 |1 # 睟->碎
<U6310> \xC4\xC3 |1 # 挐->拿
<U7FDB> \xD0\xA4 |1 # 翛->肖
<U8C7B> \xB0\xB7 |1 # 豻->胺
<U9E91> \xC4\xDF |1 # 麑->倪
<U7E22> \xCC\xDA |1 # 縢->腾
<U5E50> \xCC\xDA |1 # 幐->腾
<U8741> \xB6\xF1 |1 # 蝁->恶
<U65BE> \xEC\xB7 |1 # 斾->旆
<U629D> \xDE\xD6 |1 # 抝->拗
<U58E8> \xC0\xDD |1 # 壨->垒
<U58D8> \xC0\xDD |1 # 壘->垒
<U8203> \xF4\xAA |1 # 舃->舄
<U8253> \xB5\xFA |1 # 艓->碟
<U8252> \xC3\xB0 |1 # 艒->冒
<U70CB> \xC5\xDA |1 # 烋->炮
<U5D68> \xCE\xEB |1 # 嵨->坞
<U5862> \xCE\xEB |1 # 塢->坞
<U9696> \xCE\xEB |1 # 隖->坞
<U67F2> \xB1\xFA |1 # 柲->柄
<U4F9E> \xC8\xE7 |1 # 侞->如
<U940F> \xE9\xD7 |1 # 鐏->樽
<U7F47> \xE9\xD7 |1 # 罇->樽
<U6FF4> \xE5\xAD |1 # 濴->瀛
<U51EC> \xB7\xE7 |1 # 凬->风
<U98A8> \xB7\xE7 |1 # 風->风
<U7A7B> \xD3\xEE |1 # 穻->宇
<U4F81> \xC9\xEA |1 # 侁->申
<U8D07> \xB1\xF3 |1 # 贇->斌
<U8D5F> \xB1\xF3 |1 # 赟->斌
<U95CD> \xC9\xE1 |1 # 闍->舍
<U6B11> \xD4\xDC |1 # 欑->攒
<U6505> \xD4\xDC |1 # 攅->攒
<U6AD5> \xD4\xDC |1 # 櫕->攒
<UE284> \xA1\xA1 |1 # ->　
<U80D8> \xCF\xD2 |1 # 胘->弦
<U9D7E> \xC0\xA5 |1 # 鵾->昆
<U9DA4> \xC0\xA5 |1 # 鶤->昆
<U8634> \xDD\xD7 |1 # 蘴->葑
<U85FE> \xB0\xAC |1 # 藾->艾
<U8082> \xCB\xC1 |1 # 肂->肆
<U667B> \xB0\xB5 |1 # 晻->暗
<U7E9A> \xC0\xF6 |1 # 纚->丽
<U76EC> \xBF\xE0 |1 # 盬->苦
<U98A9> \xB6\xAA |1 # 颩->丢
<U7E21> \xD4\xD8 |1 # 縡->载
<U8344> \xDA\xEB |1 # 荄->陔
<U80C8> \xB0\xCE |1 # 胈->拔
<U81AC> \xB4\xE0 |1 # 膬->脆
<U8103> \xB4\xE0 |1 # 脃->脆
<U812D> \xB3\xCC |1 # 脭->程
<U8871> \xBC\xD0 |1 # 衱->夹
<U88B7> \xBC\xD0 |1 # 袷->夹
<U88CC> \xBC\xD0 |1 # 裌->夹
<U593E> \xBC\xD0 |1 # 夾->夹
<U7996> \xC3\xBD |1 # 禖->媒
<U53BE> \xB6\xBC |1 # 厾->都
<U9781> \xF7\xB9 |1 # 鞁->鞴
<U7FE3> \xC9\xC8 |1 # 翣->扇
<U83E8> \xC9\xC8 |1 # 菨->扇
<U74FB> \xB3\xE0 |1 # 瓻->赤
<U875A> \xC8\xE1 |1 # 蝚->柔
<U6E00> \xB1\xBC |1 # 渀->奔
<U7BC5> \xE5\xD7 |1 # 篅->遄
<U570C> \xE5\xD7 |1 # 圌->遄
<U946E> \xB8\xBF |1 # 鑮->缚
<U906B> \xEB\xB7 |1 # 遫->敕
<UE303> \xA1\xA1 |1 # ->　
<U8589> \xBB\xE0 |1 # 薉->秽
<U7A62> \xBB\xE0 |1 # 穢->秽
<U9DE0> \xD3\xE3 |1 # 鷠->鱼
<U9439> \xB9\xFD |1 # 鐹->过
<U55BA> \xCF\xB5 |1 # 喺->系
<U6FA6> \xD4\xA4 |1 # 澦->预
<U6EEA> \xD4\xA4 |1 # 滪->预
<U7054> \xE4\xD9 |1 # 灔->滟
<U5B3F> \xD1\xE0 |1 # 嬿->燕
<U6D0A> \xBC\xF6 |1 # 洊->荐
<U9D69> \xB7\xFE |1 # 鵩->服
<U612C> \xCB\xDF |1 # 愬->诉
<U8A34> \xCB\xDF |1 # 訴->诉
<U6E87> \xC2\xA5 |1 # 溇->楼
<U6F0A> \xC2\xA5 |1 # 漊->楼
<U506E> \xBC\xAD |1 # 偮->辑
<U7185> \xEC\xD9 |1 # 熅->熨
<U6435> \xCE\xC2 |1 # 搵->温
<U669F> \xB0\xA8 |1 # 暟->皑
<U625C> \xD3\xDA |1 # 扜->于
<U711F> \xC0\xB0 |1 # 焟->腊
<U5E5D> \xE6\xBF |1 # 幝->婵
<U5DC1> \xC0\xFA |1 # 巁->历
<U5D0C> \xBE\xD3 |1 # 崌->居
<U76E6> \xE2\xD6 |1 # 盦->庵
<U66B5> \xBA\xB5 |1 # 暵->旱
<U66DA> \xEB\xFC |1 # 曚->朦
<U779C> \xC2\xA5 |1 # 瞜->楼
<U6B2C> \xBF\xC8 |1 # 欬->咳
<U77F5> \xC6\xF6 |1 # 矵->砌
<U998E> \xB1\xA1 |1 # 馎->薄
<U993A> \xB1\xA1 |1 # 餺->薄
<U9966> \xB1\xFD |1 # 饦->饼
<U98E5> \xB1\xFD |1 # 飥->饼
<U90E5> \xB1\xB4 |1 # 郥->贝
<U997E> \xB6\xB9 |1 # 饾->豆
<U9916> \xB6\xB9 |1 # 餖->豆
<U98E3> \xB6\xA1 |1 # 飣->丁
<U9964> \xB6\xA1 |1 # 饤->丁
<U6567> \xD2\xD0 |1 # 敧->倚
<U6532> \xD2\xD0 |1 # 攲->倚
<U5D56> \xB2\xE9 |1 # 嵖->查
<U98E1> \xB2\xCD |1 # 飡->餐
<U8586> \xB0\xAC |1 # 薆->艾
<U8152> \xBE\xD3 |1 # 腒->居
<U9352> \xC8\xE1 |1 # 鍒->柔
<U98D6> \xD2\xA1 |1 # 飖->摇
<U98BB> \xD2\xA1 |1 # 颻->摇
<U9C8C> \xF6\xD1 |1 # 鲌->鲅
<U9B8A> \xF6\xD1 |1 # 鮊->鲅
<U93E6> \xB4\xD3 |1 # 鏦->从
<U8E45> \xB2\xE9 |1 # 蹅->查
<U7FF2> \xC6\xAE |1 # 翲->飘
<U8501> \xD5\xC2 |1 # 蔁->章
<U6969> \xB1\xE3 |1 # 楩->便
<U5A16> \xD7\xBD |1 # 娖->捉
<U5536> \xE0\xDC |1 # 唶->嘬
<U9B12> \xD5\xE6 |1 # 鬒->真
<U630F> \xB6\xB2 |1 # 挏->恫
<U7388> \xC2\xC3 |1 # 玈->旅
<U831D> \xDC\xC6 |1 # 茝->芷
<U9360> \xBB\xCA |1 # 鍠->皇
<U953D> \xBB\xCA |1 # 锽->皇
<U663D> \xEB\xCA |1 # 昽->胧
<U66E8> \xEB\xCA |1 # 曨->胧
<U93D2> \xE7\xD8 |1 # 鏒->缲
<U7E70> \xE7\xD8 |1 # 繰->缲
<U9778> \xC8\xF7 |1 # 靸->洒
<U5CF1> \xE2\xAE |1 # 峱->猱
<U5DCE> \xC4\xD3 |1 # 巎->挠
<U5DA9> \xE2\xAE |1 # 嶩->猱
<U98C2> \xC1\xF7 |1 # 飂->流
<U8D51> \xB1\xD7 |1 # 赑->弊
<U8D14> \xB1\xD7 |1 # 贔->弊
<U5970> \xB1\xD8 |1 # 奰->必
<U8835> \xCF\xA2 |1 # 蠵->息
<U6EC0> \xD0\xF3 |1 # 滀->畜
<U75A2> \xD5\xEE |1 # 疢->疹
<U72C9> \xD8\xA7 |1 # 狉->丕
<U63D5> \xD5\xF1 |1 # 揕->振
<U92CB> \xB2\xF9 |1 # 鋋->铲
<U6132> \xB9\xBE |1 # 愲->咕
<U908C> \xB3\xD9 |1 # 邌->迟
<U9072> \xB3\xD9 |1 # 遲->迟
<U85CA> \xB1\xE2 |1 # 藊->扁
<U977F> \xC3\xB4 |1 # 靿->么
<U8199> \xC7\xBF |1 # 膙->强
<U6462> \xBB\xA4 |1 # 摢->护
<U8E84> \xB1\xD7 |1 # 躄->弊
<U6541> \xB5\xE0 |1 # 敁->掂
<U6560> \xB6\xDE |1 # 敠->掇
<U5940> \xB6\xF7 |1 # 奀->恩
<U6419> \xC4\xED |1 # 搙->捻
<U63E8> \xB3\xC5 |1 # 揨->撑
<U6330> \xD4\xF1 |1 # 挰->择
<U5E48> \xC6\xC1 |1 # 幈->屏
<U5E6A> \xC3\xC9 |1 # 幪->蒙
<U9C21> \xC1\xF4 |1 # 鰡->留
<U58BA> \xB0\xC2 |1 # 墺->奥
<U8032> \xBB\xB7 |1 # 耲->环
<U9A0A> \xCC\xD5 |1 # 騊->陶
<U99FC> \xD3\xE0 |1 # 駼->余
<U8E62> \xCC\xE3 |1 # 蹢->蹄
<U7D7A> \xB8\xF0 |1 # 絺->葛
<U5C7C> \xD8\xA3 |1 # 屼->兀
<U6527> \xB5\xDF |1 # 攧->颠
<U640A> \xB2\xF3 |1 # 搊->搀
<U6F40> \xE4\xC8 |1 # 潀->淙
<U71FA> \xB8\xDF |1 # 燺->高
<U7187> \xB8\xDF |1 # 熇->高
<U7105> \xBF\xE1 |1 # 焅->酷
<U54F1> \xB0\xCD |1 # 哱->巴
<U7506> \xB4\xC9 |1 # 甆->瓷
<U764F> \xB9\xDB |1 # 癏->观
<U761D> \xB9\xDB |1 # 瘝->观
<U87C2> \xE8\xC9 |1 # 蟂->枭
<U85E8> \xEF\xDA |1 # 藨->镖
<U7A6E> \xEF\xDA |1 # 穮->镖
<U7A47> \xB2\xCE |1 # 穇->参
<U6C0E> \xB5\xFA |1 # 氎->碟
<U87BE> \xF2\xBE |1 # 螾->蚓
<U7FEF> \xBA\xCE |1 # 翯->何
<U9575> \xC0\xE7 |1 # 镵->犁
<U9471> \xC0\xE7 |1 # 鑱->犁
<U662A> \xE2\xED |1 # 昪->忭
<U99A3> \xE2\xD6 |1 # 馣->庵
<U5EF1> \xDB\xD5 |1 # 廱->壅
<U9F49> \xC4\xD2 |1 # 齉->囊
<U5684> \xE0\xDE |1 # 嚄->噢
<U9851> \xBF\xB0 |1 # 顑->堪
<U57CC> \xC1\xBC |1 # 埌->良
<U98D7> \xC1\xF4 |1 # 飗->留
<U636F> \xB5\xBD |1 # 捯->到
<U8C5D> \xB0\xCD |1 # 豝->巴
<U85ED> \xF1\xB7 |1 # 藭->穹
<U97E8> \xB7\xFE |1 # 韨->服
<U97CD> \xB7\xFE |1 # 韍->服
<U82F6> \xC4\xF5 |1 # 苶->孽
<U9820> \xCE\xAF |1 # 頠->委
<U6EC3> \xCE\xCC |1 # 滃->翁
<U9F12> \xB6\xA6 |1 # 鼒->鼎
<U5299> \xC1\xA4 |1 # 劙->沥
<U8E4F> \xCC\xE3 |1 # 蹏->蹄
<U5312> \xB4\xEE |1 # 匒->搭
<U69FA> \xBF\xB5 |1 # 槺->康
<U77F1> \xD4\xBC |1 # 矱->约
<U9E59> \xC7\xEF |1 # 鹙->秋
<U9D96> \xC7\xEF |1 # 鶖->秋
<U8D96> \xCB\xF5 |1 # 趖->缩
<U8DC2> \xC6\xE7 |1 # 跂->歧
<U616D> \xD3\xA1 |1 # 慭->印
<U6197> \xD3\xA1 |1 # 憗->印
<U6196> \xD3\xA1 |1 # 憖->印
<U7349> \xE9\xBB |1 # 獉->榛
<U7FD9> \xDF\xD4 |1 # 翙->咴
<U7FFD> \xDF\xD4 |1 # 翽->咴
<U8897> \xD5\xED |1 # 袗->枕
<U88CB> \xCA\xFA |1 # 裋->竖
<U8359> \xB4\xEF |1 # 荙->达
<U80FE> \xD7\xC8 |1 # 胾->兹
<U6BD1> \xBD\xE1 |1 # 毑->结
<U6F19> \xCD\xC4 |1 # 漙->湍
<U63C2> \xBE\xBF |1 # 揂->究
<U5529> \xD9\xC1 |1 # 唩->倭
<U8BBB> \xD0\xD7 |1 # 讻->凶
<U8A29> \xD0\xD7 |1 # 訩->凶
<U54C5> \xD0\xD7 |1 # 哅->凶
<U8A7E> \xD0\xD7 |1 # 詾->凶
<U744A> \xBC\xE0 |1 # 瑊->监
<U9EF5> \xE5\xA3 |1 # 黵->澹
<U8C57> \xBB\xD3 |1 # 豗->挥
<U5232> \xC0\xA3 |1 # 刲->溃
<U8D6F> \xCC\xC1 |1 # 赯->塘
<U6BA3> \xBD\xF7 |1 # 殣->谨
<U738D> \xB8\xC2 |1 # 玍->嘎
<U6C95> \xC3\xDC |1 # 沕->密
<U6F5D> \xCF\xA2 |1 # 潝->息
<U8D7E> \xC7\xD5 |1 # 赾->钦
<U61AD> \xC1\xCB |1 # 憭->了
<U63E2> \xBF\xCB |1 # 揢->克
<U7F73> \xCB\xBC |1 # 罳->思
<U80EE> \xB0\xF2 |1 # 胮->膀
<U9AC8> \xB0\xF2 |1 # 髈->膀
<U6554> \xBD\xD2 |1 # 敔->揭
<U696C> \xBD\xD2 |1 # 楬->揭
<U62C3> \xD5\xA7 |1 # 拃->乍
<U9E5F> \xCE\xCC |1 # 鹟->翁
<U9DB2> \xCE\xCC |1 # 鶲->翁
<U6A87> \xD7\xEE |1 # 檇->最
<U69DC> \xD7\xEE |1 # 槜->最
<U811D> \xBA\xE0 |1 # 脝->亨
<U5D12> \xDD\xCD |1 # 崒->萃
<U5D2A> \xDD\xCD |1 # 崪->萃
<U764E> \xF0\xEF |1 # 癎->痫
<U7647> \xF0\xEF |1 # 癇->痫
<U7207> \xC8\xF4 |1 # 爇->若
<U5FA7> \xB1\xE9 |1 # 徧->遍
<U80D4> \xD7\xC8 |1 # 胔->兹
<U9527> \xD6\xCA |1 # 锧->质
<U9455> \xD6\xCA |1 # 鑕->质
<U7201> \xC0\xC4 |1 # 爁->滥
<U9CC1> \xCE\xC2 |1 # 鳁->温
<U9C1B> \xCE\xC2 |1 # 鰛->温
<U5AD0> \xC4\xD3 |1 # 嫐->挠
<U8696> \xF3\xA2 |1 # 蚖->螈
<U5D7D> \xB5\xD6 |1 # 嵽->抵
<U86B3> \xB5\xD6 |1 # 蚳->抵
<U87AE> \xB5\xD6 |1 # 螮->抵
<U5D72> \xC4\xF4 |1 # 嵲->聂
<U6326> \xB0\xCE |1 # 挦->拔
<U648F> \xB0\xCE |1 # 撏->拔
<U9BCB> \xF6\xE8 |1 # 鯋->鲨
<U9BCA> \xF6\xE8 |1 # 鯊->鲨
<U9B80> \xF6\xD3 |1 # 鮀->鲇
<U9C87> \xF6\xD3 |1 # 鲇->鲇
<U9BF0> \xF6\xD3 |1 # 鯰->鲇
<U9BAB> \xF6\xDE |1 # 鮫->鲛
<U523E> \xB4\xCC |1 # 刾->刺
<U6415> \xBF\xC4 |1 # 搕->磕
<U816F> \xB7\xCA |1 # 腯->肥
<U7A16> \xB0\xF4 |1 # 稖->棒
<U9D41> \xBD\xBB |1 # 鵁->交
<U9D84> \xF0\xD8 |1 # 鶄->鹭
<U73AD> \xB0\xF6 |1 # 玭->蚌
<U6341> \xBD\xC1 |1 # 捁->搅
<U64B9> \xBD\xC1 |1 # 撹->搅
<U6CEC> \xBE\xF5 |1 # 泬->觉
<U6B13> \xB5\xB3 |1 # 欓->党
<U5677> \xCE\xC7 |1 # 噷->吻
<U7822> \xE7\xE6 |1 # 砢->珂
<U554B> \xB2\xC9 |1 # 啋->采
<U681F> \xD7\xD8 |1 # 栟->棕
<U85E0> \xDE\xAF |1 # 藠->薤
<U7EE4> \xB8\xF0 |1 # 绤->葛
<U7D8C> \xB8\xF0 |1 # 綌->葛
<U905D> \xED\xB3 |1 # 遝->沓
<U6FBE> \xCC\xA4 |1 # 澾->踏
<U8E12> \xD9\xC1 |1 # 踒->倭
<U9ACE> \xC1\xC8 |1 # 髎->寥
<U9AC3> \xD3\xDE |1 # 髃->愚
<U8162> \xC5\xBC |1 # 腢->偶
<U644B> \xC8\xF6 |1 # 摋->撒
<U9D45> \xC2\xE6 |1 # 鵅->骆
<U85D1> \xC7\xED |1 # 藑->琼
<U7972> \xBD\xFE |1 # 祲->浸
<U9A8D> \xD0\xC1 |1 # 骍->辛
<U9A02> \xD0\xC1 |1 # 騂->辛
<U99DF> \xE6\xE1 |1 # 駟->驷
<U99D2> \xBE\xD4 |1 # 駒->驹
<U5FFA> \xCF\xCA |1 # 忺->鲜
<U7C67> \xF6\xC4 |1 # 籧->瞿
<U7BE8> \xCC\xF5 |1 # 篨->条
<U9F46> \xCE\xCC |1 # 齆->翁
<U74AA> \xD4\xE5 |1 # 璪->藻
<U63F3> \xD0\xA8 |1 # 揳->楔
<U9989> \xB9\xC7 |1 # 馉->骨
<U9936> \xB9\xC7 |1 # 餶->骨
<U98FF> \xB6\xE1 |1 # 飿->夺
<U9973> \xB6\xE1 |1 # 饳->夺
<U5910> \xD4\xB6 |1 # 夐->远
<U6AF6> \xF2\xB9 |1 # 櫶->蚬
<U8706> \xF2\xB9 |1 # 蜆->蚬
<U7590> \xD6\xCA |1 # 疐->质
<U8E93> \xD6\xCA |1 # 躓->质
<U8E2C> \xD6\xCA |1 # 踬->质
<U70E2> \xB3\xB9 |1 # 烢->彻
<U74CC> \xB9\xE5 |1 # 瓌->瑰
<U98A3> \xC0\xDB |1 # 颣->累
<U7E87> \xC0\xDB |1 # 纇->累
<U4F90> \xD0\xF4 |1 # 侐->恤
<UE2C3> \xB6\xA1 |1 # ->丁
<U8DD3> \xD7\xA4 |1 # 跓->驻
<U7715> \xD5\xE4 |1 # 眕->珍
<U6EDB> \xD2\xF9 |1 # 滛->淫
<U7710> \xD5\xFD |1 # 眐->正
<U9B56> \xD0\xE9 |1 # 魖->虚
<U8E00> \xF6\xBA |1 # 踀->龊
<U9F6A> \xF6\xBA |1 # 齪->龊
<U83BF> \xB4\xCC |1 # 莿->刺
<U8227> \xB7\xAB |1 # 舧->帆
<U8224> \xB7\xAB |1 # 舤->帆
<U7048> \xF6\xC4 |1 # 灈->瞿
<U6165> \xB2\xDA |1 # 慥->糙
<U6C0A> \xD5\xB1 |1 # 氊->毡
<U6C08> \xD5\xB1 |1 # 氈->毡
<U889A> \xB7\xFE |1 # 袚->服
<U5BFD> \xEF\xB2 |1 # 寽->锊
<U92DD> \xEF\xB2 |1 # 鋝->锊
<U9AE5> \xF7\xD7 |1 # 髥->髯
<U5337> \xBE\xF0 |1 # 匷->攫
<U9E34> \xC8\xB5 |1 # 鸴->鹊
<U9DFD> \xC8\xB5 |1 # 鷽->鹊
<U5E92> \xD7\xAF |1 # 庒->庄
<U52CD> \xF7\xF4 |1 # 勍->黥
<U7705> \xB7\xB7 |1 # 眅->贩
<U931D> \xE4\xC8 |1 # 錝->淙
<U6FC6> \xC5\xE7 |1 # 濆->喷
<U92B6> \xD4\xE4 |1 # 銶->凿
<U92E9> \xC3\xA2 |1 # 鋩->芒
<U7302> \xBA\xB7 |1 # 猂->悍
<U559B> \xBB\xBD |1 # 喛->唤
<U6667> \xF0\xA9 |1 # 晧->皓
<U6ABF> \xD1\xE1 |1 # 檿->厌
<U50C4> \xD8\xE2 |1 # 僄->剽
<U65FD> \xEA\xD5 |1 # 旽->暾
<U83A5> \xC5\xA6 |1 # 莥->纽
<UE306> \xA1\xA1 |1 # ->　
<UE30A> \xA1\xA1 |1 # ->　
<UE30E> \xA1\xA1 |1 # ->　
<U8825> \xC4\xF5 |1 # 蠥->孽
<U7CEB> \xE5\xBE |1 # 糫->寰
<U9309> \xC3\xF2 |1 # 錉->抿
<U9372> \xC3\xF2 |1 # 鍲->抿
<U6CB7> \xB7\xA2 |1 # 沷->发
<U91BC> \xD1\xE7 |1 # 醼->宴
<U8B8C> \xD1\xE7 |1 # 讌->宴
<U9823> \xC9\xEA |1 # 頣->申
<U5B4B> \xE6\xEA |1 # 孋->骊
<U9A6A> \xE6\xEA |1 # 驪->骊
<U5137> \xD9\xB3 |1 # 儷->俪
<U900C> \xD3\xC6 |1 # 逌->悠
<U5D55> \xD7\xDA |1 # 嵕->宗
<U5D4F> \xD7\xDA |1 # 嵏->宗
<U71A2> \xB7\xE9 |1 # 熢->烽
<U6672> \xC4\xDF |1 # 晲->倪
<U5AA2> \xC3\xB0 |1 # 媢->冒
<U8AFB> \xBB\xCA |1 # 諻->皇
<U611D> \xEA\xCC |1 # 愝->晏
<U5053> \xF6\xBB |1 # 偓->龌
<U8E5C> \xCB\xDE |1 # 蹜->宿
<U54F7> \xC1\xD2 |1 # 哷->烈
<U5E29> \xC7\xCC |1 # 帩->翘
<U5E67> \xC7\xCC |1 # 幧->翘
<U874D> \xBC\xB4 |1 # 蝍->即
<U87E8> \xE6\xDE |1 # 蟨->孓
<U52C0> \xBF\xCB |1 # 勀->克
<U5C05> \xBF\xCB |1 # 尅->克
<U524B> \xBF\xCB |1 # 剋->克
<U8609> \xC3\xA2 |1 # 蘉->芒
<U5131> \xC1\xFD |1 # 儱->笼
<U6956> \xBC\xB4 |1 # 楖->即
<U6DCA> \xD1\xCD |1 # 淊->淹
<U62EB> \xBA\xDC |1 # 拫->很
<U77B7> \xEF\xB5 |1 # 瞷->锏
<U87F7> \xF3\xAB |1 # 蟷->螳
<U87B2> \xB5\xFB |1 # 螲->蝶
<U5E6E> \xB3\xF8 |1 # 幮->厨
<U8618> \xC8\xC1 |1 # 蘘->攘
<U903F> \xB5\xB4 |1 # 逿->荡
<U50F4> \xCF\xD6 |1 # 僴->现
<U50E9> \xCF\xD6 |1 # 僩->现
<U54BA> \xD0\xFB |1 # 咺->宣
<U859D> \xD5\xB2 |1 # 薝->詹
<U7BF2> \xE5\xE7 |1 # 篲->彗
<U979C> \xCC\xA4 |1 # 鞜->踏
<U6A76> \xEA\xAA |1 # 橶->戟
<U7016> \xBB\xF4 |1 # 瀖->霍
<U6E0F> \xE4\xF4 |1 # 渏->漪
<U7915> \xC5\xF9 |1 # 礕->霹
<U7C47> \xBA\xC1 |1 # 籇->毫
<U8FCD> \xCD\xCD |1 # 迍->屯
<U98CA> \xEC\xAD |1 # 飊->飙
<U98C6> \xEC\xAD |1 # 飆->飙
<U579D> \xB9\xEE |1 # 垝->诡
<U9652> \xB9\xEE |1 # 陒->诡
<U72F6> \xCF\xA3 |1 # 狶->希
<U83B6> \xDD\xFC |1 # 莶->蔹
<U861E> \xDD\xFC |1 # 蘞->蔹
<U859F> \xDD\xFC |1 # 薟->蔹
<U66BC> \xC6\xB3 |1 # 暼->瞥
<U6604> \xF0\xA7 |1 # 昄->皈
<U5FD4> \xC6\xF9 |1 # 忔->迄
<U89A2> \xC9\xC1 |1 # 覢->闪
<U9DA0> \xD1\xE0 |1 # 鶠->燕
<U9DC3> \xD1\xE0 |1 # 鷃->燕
<U8C8B> \xB0\xB7 |1 # 貋->胺
<U6515> \xB2\xF4 |1 # 攕->掺
<U647B> \xB2\xF4 |1 # 摻->掺
<U6AFC> \xBC\xDF |1 # 櫼->歼
<U7189> \xD4\xC9 |1 # 熉->陨
<U64D6> \xC7\xA1 |1 # 擖->恰
<U9AD9> \xB8\xDF |1 # 髙->高
<U70B5> \xCD\xA8 |1 # 炵->通
<U6D2D> \xBF\xEF |1 # 洭->匡
<U7911> \xB5\xB1 |1 # 礑->当
<U507C> \xE6\xBC |1 # 偼->婕
<U5022> \xE6\xBC |1 # 倢->婕
<U4F03> \xE6\xA5 |1 # 伃->妤
<U6EF5> \xC3\xDC |1 # 滵->密
<U6EEB> \xD0\xDE |1 # 滫->修
<U6303> \xD6\xC1 |1 # 挃->至
